#EXPECTED FORMAT: ratingDate;ratingPlace;purchasingDate;purchasingPlace;name;pack;bbe;brewInfo;aroma;appearance;taste;palate;overall;description
#SEPARATOR:;
2013-05-20;Pirkkala;2013-05-17;Alko Ylöjärvi;Ayinger Bräu-Weisse;Bottle 500ml;;;7;3;7;3;14;Hazy yellow with white head. Aroma is wheat, Banana. Flawor is wheat, Banana, fruits. Medium Body, soft carbonation. One of the best hefes so far.
2013-05-22;Pirkkala;2013-05-22;Alko Kaleva;Stadin Savuruis Portteri;Bottle 330ml;2013-11-01;#497-8;8;4;8;3;14;Black color, Tan head. Aroma is Smoked malt, roast, fritsu. Flavor is Smoke, rye, strong roasted Notes, Some sweetness.
2013-05-24;Pirkkala;2012-10-27;Bierkompass;Hoppin Frog Hopped-Up Goose Juice Rye IPA;Bottle 650ml;;;9;4;8;3;14;Hazy Copper, off white head. Aroma is hops, fruits. Flavor is hoppy and pine. Basic us ipa. Medium Body and carbonation.
2013-05-24;Pirkkala;2012-05-22;Bierkompass;Mikkeller Hop Burn High;Bottle 330ml;2018-03-29;;9;4;8;3;14;Hazy copper, off white head aroma is citrus, tropical fruits, flavor is citrus, warming alcohol, grass. Us Style. Nice palate.
2013-05-24;Pirkkala;2012-11-28;Bierkompass;Pretty Things Meadowlark IPA;Bottle 650ml;;Bottled Aug 2012;9;4;9;3;15;Almost clear Amber color with white head. Aroma is sweet fruits and hops. Flavor is grape fruits and hops. Really bitter finish. Good one, West Coast Style. Medium boby and carbonation.
2013-05-26;Pirkkala;2013-04-13;System Bolaget Haparanda;BrewDog Nanny State (0.5%);Bottle 330ml;;;7;3;5;2;11;Clear copper color, off white head, aroma is hoppy. Flavor malt, wood, bitter hoppy finnish, watery palate. Thin Body.
2013-05-26;Pirkkala;2013-05-25;K-citymarket Lielahti;Rousals Pils;Bottle 330ml;2013-08-04;;7;3;7;3;12;Almost clear Orange color. Thick white head. Aroma is floral, honey, malt. Flavor is malt, mild bitterness. High carbonation.
2013-05-29;Gastropub Nordic;;;Beer Here SoD;Bottle 500ml;;;8;3;8;4;14;Black with tan head. Aroma is roast, licorice, coffee. Flavor is roasted, coffee, chocolate,some sweet Notes. Medium palate and carbonation.
2013-05-29;O'Hara's Freehouse;;;BrewDog IPA is Dead - El Dorado;Draft;;;5;3;4;3;7;Clear golden off white head. Horrible beer, aroma pilaantunut pesuaine. Flavor is evenmore horrible. 
2013-05-29;O'Hara's Freehouse;;;Lost Abbey Inferno Ale;Bottle 375ml;;;7;3;7;3;13;hazy yellow white head.aroma is fresh citrus, yeast. Flavor is the same. Medium body and carbo. Nothing special rivi belgi. 
2013-05-29;O'Hara's Freehouse;;;Odell 5 Barrel Pale Ale;Bottle 355ml;;;6;3;6;2;10;Clear Golden color, white head. Aroma is floral hops, Grass. Flavor is mild citrus and mild hoppiness. Blah.
2013-05-29;O'Hara's Freehouse;;;Westbrook India Pale Ale;Draft;;;8;3;8;3;13;Almost clear golden color, off white head. Aroma is fresh hops, citrus, berries. Flavor is hops, citrus, grass, root vegetable. Full body soft carbonation.
2013-05-29;Olutravintola Konttori;;;Buxton Black Rocks;Bottle 500ml;2013-11-30;;7;3;7;3;13;Hazy brown, tan head aroma is hops, sweet malts. Flavor is hops, bitter finnish. Medium palate, soft carbonation.
2013-05-29;Olutravintola Konttori;;;Nøgne Ø Dark Horizon Fourth Edition;Bottle 250ml;2022-08-22;;8;4;8;4;15;Black with whin tan head. Aroma is roasted malt, coffee. Flavor is sweet, coffee, mild roastiness. Full Body, Soft carbonation.
2013-06-01;Ruovesi;2013-05-31;Alko Koivistonkylä;Pietra Colomba Blanche;Bottle 330ml;2015-12-31;;4;3;5;3;10;Hazy yellow white head, aroma is grain, Something really disturbing in aroma. Flavor is wheat, citrus. 
2013-06-02;Pirkkala;2013-05-31;Alko Koivistonkylä;Wisby Sleepy Bulldog Summer Pale Ale 2011-;Bottle 330ml;2014-05-24;;7;3;6;3;12;Clear golden color with off white head, aroma is floral hops, grain, fruits.Flavor is malt, sweet fruits. Something reminds me of british pale ales. Medium body and carbonation.
2013-06-04;Gastropub Praha;;;Buxton Wild Boar;Bottle 500ml;;Bottled FEB-2013;8;3;8;3;14;
2013-06-04;Gastropub Praha;;;Williams Brothers Impale I.P.A.;Bottle 330ml;2014-10-31;;6;2;6;2;10;
2013-06-04;Salhojankadun Pub;;;Morland Old Speckled Hen (Filtered);Draft;;;6;3;5;2;11;
2013-06-05;Pirkkala;2013-06-05;K-citymarket Pirkkala;Meantime London Stout;Bottle 500ml;;;7;4;7;3;13;Black with beige head. Aroma is malt, coffee, caramel. Flavor is the same. Bit too Straightforward. 
2013-06-06;Oluthuone Pekko;;;Beer Here Pale Hops;Bottle 500ml;;;8;3;8;3;14;Hazy amber, off white head. Hops, citrus, pine. More like IPA.
2013-06-06;Oluthuone Pekko;;;Summer Wine Cohort;Bottle 330ml;2013-12-31;;6;3;8;3;13;Black no head. Sweet, mild bitterness.
2013-06-06;Oluthuone Pekko;;;Summer Wine Diablo;Bottle 330ml;2013-12-31;;7;3;8;3;14;Clear golden, white head. Malt, hops, fruits.
2013-06-06;Oluthuone Pekko;;;Ugly Duck Amarillo & Citra IPA;Bottle 330ml;2014-03-25;;7;3;6;3;12;Typical nordic root vegetable IPA.
2013-06-06;Oluthuone Pekko;;;Ugly Duck Hopfest;Bottle 330ml;2014-02-19;;7;3;8;3;14;Hazy Yellow, white head. Nice fresh IPA.
2013-06-06;Pirkkala;2013-06-05;K-citymarket Pirkkala;Primator Stout;Bottle 500ml;2013-12-04;;7;4;7;3;12;Black with tan head. Aroma is pretty much Like czech dark Lager. Sweet malt, roasted notes. Flavor is roasted malt, coffee, licorice. Body is bit watery and carbonation is flat. 
2013-06-07;Ruovesi;2013-06-07;Alko Linnainmaa;Herold Bohemian Wheat Lager;Bottle 330ml;2014-04-17;;7;3;7;3;13;Hazy orange color, white head. Aroma is Banana, wheat, yeast. Flavor is Banana, yeast, pepper. I am not big fan of hefes but This is quite good.
2013-06-08;Ruovesi;2012-11-28;Bierkompass;Cambridge Red God IPA;Bottle 650ml;;Bottled June 2012 #1;8;4;8;3;14;Hazy amber with off white head. Aroma is resin, sweet fruits, hops. Flavor is resin, grape, hops, medium bitterness. Medium body and carbonation.
2013-06-08;Ruovesi;2012-10-11;Bierkompass;Epic Hopulent IPA;Bottle 650ml;;Release Batch #45;8;4;9;4;15;"Hazy orange, off white head. Aroma is fresh hops, Tropical fruits, resin. Flavor is resin, fruits, hops, Sweet caramel. Nice palate.
2013-06-08;Ruovesi;2012-10-11;Bierkompass;Epic Imperial Red Ale;Bottle 650ml;;Release batch #18;9;4;8;4;15;Dark mahogny, tan head. Aroma is sweet, resin, fruits, hops. Flavor is dark fruits, resin, caramel, Nice bitterness. A beer to have.
2013-06-08;Ruovesi;2012-10-04;System Bolaget Passagen;Samuel Adams Tasman Red Red IPA;Bottle 650ml;2013-08-31;;7;4;7;3;13;Hazy mahogny, tan head. Aroma is pine, hops, dark fruits. Flavor is like ASA or BW. Malt, resin, hops. Mild bitter finnish.
2013-06-08;Ruovesi;2012-10-30;Bierzwerg;Williams Brothers Profanity Stout;Bottle 330ml;2013-03-31;;7;3;7;3;13;Black no head. Aroma is Chocolate, hops, mild roastiness flavor is mldly roasyed, hops. Medium body. Bit watery.
2013-06-12;Oluthuone Pekko;;;Beer Here/Ugly Duck Helmuth Kellerbier;Bottle 500ml;2014-01-10;;6;3;6;3;11;Clear golden with white head. Bread, malt, grass. Uber-hoppy. What?
2013-06-12;Oluthuone Pekko;;;Indslev Hvede I.P.A.;Bottle 500ml;2014-03-13;;7;3;7;3;13;Hazy Yellow, white head. Aroma is wheat, banana. Flavor is sweet , wheat, yeast, mild bitterness. Medium body, high carbonation.
2013-06-12;Oluthuone Pekko;;;Nøgne Ø Global Pale Ale (GPA);Bottle 500ml;2014-03-25;bottled 25.3.2013;7;3;7;3;13;Hazy orange white head. Aroma is fruits, hops. Flavor is pine, fruits, hops. Bit dull. Medium body and carbonation.
2013-06-12;Oluthuone Pekko;;;Summer Wine Maelstrom;Bottle 330ml;2014-12-31;;7;3;7;3;12;Orange, no head, aroma is kind of pine. Flavor is fruits and pine. Medium body and carbonation.
2013-06-12;Oluthuone Pekko;;;Ugly Duck Simcoe & Chinook IPA;Bottle 330ml;2014-02-18;;7;3;6;3;11;Clear Orange color, off white head. Aroma is fruits, soil. Flavor is soap, mild bitterness, fruits. Blah. Medium Body and carbonation.
2013-06-13;Pirkkala;2013-06-05;K-citymarket Pirkkala;Meantime Yakima Red;Bottle 330ml;;;7;3;6;3;12;Dark mahogny, tan head. Aroma is tropical fruits, citrus. Flavor is grape, fruity notes, mild bitterness. 
2013-06-13;Pirkkala;2013-06-05;K-citymarket Pirkkala;Teerenpeli Rentoreino;Bottle 330ml;2013-11-06;;5;3;5;2;10;Dark clear copper, tan head. Aroma is bread, malt. Flavor is sweet malt, bread. Fusty.
2013-06-14;Gastropub Nordic;;;Flying Couch Reggae Dude;Draft;;;7;3;8;3;14;Clear yellow white head. Aroma is orange, hops, sweet fruits. Flavor is citrus, mild bitter hops, sweet fruits. Medium body and carbonation.
2013-06-14;Gastropub Nordic;;;Malmgård Proto #2;Draft;;;6;3;6;3;12;Hazy orange off white head, aroma is wheat, yeast. Flavor is like flat hefe. wheat mostly. Medium body, soft carbonation.
2013-06-14;Olutravintola Konttori;;;Nynäshamns Indianviken Pale Ale;Draft;;;7;3;7;3;13;Clear golden color, white head. Aroma is floral, hops, malt. Flavor is sweet malt, bitter hops, sweet fruity notes. Medium body and carbonation.
2013-06-14;Pirkkala;2012-05-22;Bierkompass;Mikkeller Texas Ranger;Bottle 330ml;2016-03-28;;9;4;9;4;15;Pours Black, thick khaki head.aroma is caramel, chocolate, spices .flavor is roasted malt, coffee, chili. Spicy finnish. Full body , soft carbo.
2013-06-15;O'Hara's Freehouse;;;BrewDog Lichtenstein Pale Ale;Bottle 330ml;2014-02-11;;8;3;8;3;14;hazy Orange off white head. Aroma is fruity and floral. flavor is floral hops, caramel, Medium Body and carbo.
2013-06-15;O'Hara's Freehouse;;;Evil Twin / Stillwater / Stone The Perfect Crime Black Smoked Saison;Bottle 355ml;;;6;3;7;3;13;Black, Thin khaki head. Aroma is lite, floral, chocolate. Flavor is roasted malt, citrus.
2013-06-15;O'Hara's Freehouse;;;Odell Red Ale;Bottle 355ml;2013-06-20;;7;4;8;3;14;Clear Amber Tan head. Aroma is fruits, caramel malt. flavor is berries, caramel, mild hops.
2013-06-15;Oluthuone Pekko;;;Anderson Valley Brother Davids Triple;Bottle 355ml;;;7;3;7;3;13;clear Golden color,white head. Aroma is yeast ,seet malts. Flavor is the same. Full Body, med carbo 
2013-06-15;Oluthuone Pekko;;;Oude Gueuze Tilquin à l’Ancienne;Bottle 375ml;;;7;3;7;3;13;hazy Orange no head. Aroma is bretta, citrus, flavor is sour, bretta, acid Notes.medium Body Soft carbo.
2013-06-15;Olutravintola Kahdet Kasvot;;;Weihenstephaner White Hoplosion;Draft;;;7;3;7;3;13;Hazy Orange white head, fruity, wheat, flavor is yeast, Banana, fruity hops. Medium Body, Soft carbo.
2013-06-16;Pirkkala;2013-06-06;Bierkompass;Rooie Dop Utrecht Strong Ale;Bottle 330ml;2017-10-30;2012-10-30;8;4;8;4;14;Dark Amber, thick beige head. Aroma is fruity hops, Pepper, berries, flavor is Sweet caramel, berries, vinious mildly bitter Finish.
2013-06-18;Pirkkala;2013-06-06;Bierkompass;Jopen Jacobus Rye Pale Ale;Bottle 330ml;2014-03-05;;7;4;7;3;12;Dark Copper color Tan head, aroma is malt, Wood, fruity Notes. Flavor is rye Bread, malt, caramel, mild bitterness.
2013-06-18;Pirkkala;2013-06-06;Bierkompass;Mikkeller Boogaloo On Brown Ale Avenue;Bottle 330ml;2017-12-18;;6;3;7;3;12;dark Brown, Tan head, aroma is spicy, herbs, flavor is malt, spices, mild hops, hint of Chocolate.
2013-06-20;Ruovesi;2013-06-19;K-citymarket Pirkkala;Robinsons Iron Maiden Trooper;Bottle 500ml;2014-06-30;;6;2;6;3;12;Clear Copper colr off white head, aroma is malt, nuts, caramel, flavor is malt, mild bitterness.
2013-06-20;Ruovesi;2013-06-19;Alko Ruovesi;Saku Tume;Bottle 500ml;;;5;3;5;3;9;Dark Brown, khaki head. Aroma is malt, caramel. Flavor is malt, Sweet caramal.
2013-06-21;Ruovesi;2013-06-06;Bierkompass;Amager The Sinner Series Sloth;Bottle 500ml;2013-10-31;#516;8;3;8;3;15;Hazy Yellow color, white head, aroma is Fresh and fruity. hops, citrus, grape Flavor is Grape, hops, malt. Dry Bitter finnish.
2013-06-21;Ruovesi;2013-06-18;Alko Kaleva;Hook Norton Haymaker;Bottle 500ml;2014-01-17;;5;3;6;2;10;Clear Orange, Thin white head, aroma is Grain, Grass, Sweet msltyness. Flavor is Grass, toffee, mild bitter finnish.
2013-06-23;Pirkkala;2013-06-23;K-citymarket Pirkkala;Cairngorm Black Gold;Bottle 500ml;2014-05-28;;8;3;8;3;14;pours Black, khaki head, aroma is roasted malt, caramel, , flavor is roasted malt, Chocolate, smoke. Medium Body and carbo.
2013-06-25;Pirkkala;2013-06-23;K-citymarket Pirkkala;Sunny Republic Beach Blonde;Bottle 330ml;2014-04-30;;6;2;6;2;12;Clear Yellow, Thin white head, aroma is malt, hint of citrus. flavor is malt, distant Notes of floral hops.
2013-06-26;Gastropub Nordic;;;All In / Lervig Pale Ale;Draft;;;7;3;8;3;14;hazy Yellow, white head, citrus, fruits, hops.
2013-06-26;Gastropub Nordic;;;Coisbo Astoria Black (2012-);Bottle 330ml;;;8;4;8;3;13;Black color, khaki head, roasted malt, Coffee
2013-06-26;Gastropub Nordic;;;Coisbo Manhattan Dawn;Bottle 330ml;;;7;3;6;3;12;hazy Orange, off white head , floral hops, soap,
2013-06-26;Gastropub Nordic;;;Coisbo Single Batch Four (4);Bottle 330ml;;;8;4;8;4;14;Black, khaki head, roasted malt, fruits, bit rough, full body
2013-06-26;Gastropub Nordic;;;Coisbo Single Batch Three (3);Bottle 330ml;;;7;3;7;3;12;hazy Orange, off white head, floral notes, alcohol
2013-06-26;Gastropub Nordic;;;Nynäshamns Stenstrand Sommar Ale;Draft;;;6;3;7;3;13;
2013-06-26;Oluthuone Pekko;;;Rousal Ale;Bottle 330ml;2013-11-04;;6;3;6;3;12;hazy orange white head, fruits, hops, refreshing
2013-06-26;Oluthuone Pekko;;;Ugly Duck Putin;Bottle 330ml;2015-04-15;;8;4;8;4;15;Black, khaki head, roasted malt, Chocolate, black berries, roasted malt, cocos
2013-06-29;Pirkkala;2012-10-25;Alko Arkadia;Schneider Weisse Tap X Mein Nelson Sauvin;Bottle 750ml;2014-08-01;;8;3;8;3;14;hazy Orange, white head, yeast, wheat, hops, citrus
2013-07-02;Pirkkala;2013-06-23;K-citymarket Pirkkala;Mikkeller Drink’in the Sun 13;Bottle 330ml;2013-11-08;;8;3;6;2;13;hazy Yellow white head, Fresh citrus, hops, bit watery.
2013-07-05;Pirkkala;2012-11-28;Bierkompass;AleSmith Nut Brown Ale;Bottle 650ml;;;9;3;9;3;14;Thin khaki head. Coffee, Coffee, roasted malt, caramel, the Second best Brown ale So Far.
2013-07-05;Pirkkala;2012-04-09;Bierkompass;Green Flash Imperial IPA;Bottle 650ml;;;8;4;9;4;15;Almost clear Amber, off white head, fruits, hops, warming alcohol
2013-07-05;Pirkkala;2012-09-23;Bierkompass;Hoppin Frog Hop Dam Triple IPA;Bottle 650ml;;;9;4;9;4;15;hazy Copper, off white head, fruits, fruity hops, alcohol
2013-07-05;Pirkkala;2011-07-28;Alko Arkadia;Nørrebro Little Korkny Ale;Bottle 500ml;;;8;3;8;4;14;hazy brown, no head, resin, plum, caramel, alcohol, mild bitterness
2013-07-06;Pirkkala;2013-06-29;Alko Kaleva;Hofbräu München Dunkel;Bottle 500ml;;;6;3;6;3;12;Clear Copper, off white head, malt, cyrup, Some sweetness. Med Body and carbo.
2013-07-07;Pirkkala;2013-07-05;K-citymarket Pirkkala;BrewDog Fake Lager;Bottle 330ml;2014-05-22;#117;7;3;7;3;13;clear yellow white head. Malt, Grain, Sweet floral Notes.
2013-07-09;Gastropub Nordic;;;Flying Couch Rust In Peace;Draft;;;7;3;7;3;13;Dark Brown, khaki head, berries, hops
2013-07-09;Gastropub Tuulensuu;;;Bayerischer Bahnhof Berliner Style Weisse Kartoffel;Draft;;;6;2;5;2;9;light Yellow, no head. Acid dishwash.
2013-07-09;Gastropub Tuulensuu;;;Sainte Hélène Gypsy Rose;Bottle 330ml;;;7;3;6;3;12;Rose, wite head, caramel, Sweet alcohol
2013-07-09;Olutravintola Kahdet Kasvot;;;Arbor / Musketeers Mundus Vetus;Draft;;9%;7;3;7;3;13;clear Golden color white head, alcohol, fruits, caramel
2013-07-09;Pirkkala;2012-05-22;Bierkompass;Mikkeller Hop Burn Low;Bottle 330ml;2018-04-04;;9;3;9;4;15;hazy Orange, off white head, fruits, hops, malt, Grape, alcohol. Exellent for a ""lager"""
2013-07-10;Pirkkala;2013-07-10;K-citymarket Pirkkala;Motörhead Bastards Lager;Bottle 330ml;2014-02-28;;5;2;5;2;10;Light clear Yellow. White head. Malt, Grain, water.
2013-07-10;Pub Kultainen Apina;;;Anderson Valley Heelch O’ Hops;Bottle 355ml;;;8;3;8;3;15;clear Golden color, white head, fruits,hops, Grape, Some sweetness, malt.
2013-07-10;Pub Kultainen Apina;;;Beer Hunters Mufloni Amber;Draft;;;6;3;7;3;13;hazy Amber, off white head. Floral hops, berries, some disturbing note (soap maybe)
2013-07-10;Pub Kultainen Apina;;;Odell Cutthroat Porter;Bottle 355ml;;;9;4;8;3;15;Dark Brown, khaki head, Coffee Chocolate, rosted malt, Nice sweetness.
2013-07-12;Niko;;;Boulevard Smokestack Series - Double Wide I.P.A.;Bottle 650ml;2013-12-31;;9;4;8;3;14;hazy Amber, off white head, 948314, fruity hops, Pine, caramel, smooth alcohol.
2013-07-12;Niko;;;Põhjala Rukkirääk;Bottle 330ml;;;6;3;7;3;12;Hazy Brown white head, malt, rye, bitter finnish
2013-07-12;Niko;2012-10-04;System Bolaget Passagen;Samuel Adams Dark Depths;Bottle 650ml;2013-08-31;;8;3;7;3;13;Black color, khaki head, roasted malt, alcohol, mild hops.
2013-07-12;Pub Kultainen Apina;;;BrewDog #MashTag;Bottle 330ml;2014-05-20;#114;7;3;7;3;13;Dark Brown, khaki head, malt, Bread, mash. Tunkkainen.
2013-07-12;Pub Kultainen Apina;;;Summer Wine Oregon Pale Ale;Bottle 330ml;2013-12-31;;8;3;7;3;13;hazy Yellow, white head, citrus, malt, refreshing. Bit toi Rough.bitter finnish
2013-07-12;Pub Kultainen Apina;;;Summer Wine Rouge Hop;Bottle 330ml;2013-12-31;;7;3;8;3;13;hazy Amber, Thin white head, fruits, berries, hops,Medium Body, Soft carbo,nice
2013-07-13;Pirkkala;2013-07-12;Alko Pirkkala Partola;Weltenburger Kloster Asam Bock;Bottle 330ml;2014-03-06;;7;4;7;4;14;Dark brown, khaki head. Sweet malt, brown sugar, caramel. Best doppel bock so far.
2013-07-14;Gastropub Nordic;;;Rekola / Hiisi Kaksi Kotia;Draft;;;7;3;7;3;13;Hazy amber, off white head. Berries, fruits, mild bitterness. Bit moldy.
2013-07-14;O'Hara's Freehouse;;;Avery Ellies Brown Ale;Bottle 355ml;;;7;3;8;3;13;Dark brown, khaki head. Brown sugar, malt, chocolate. Really smooth.
2013-07-14;O'Hara's Freehouse;;;Traquair 2010;Bottle 330ml;2020-04-30;;9;4;9;4;16;Dark brown, khaki head. Chocolate, brown sugar, barrel and caramel. Really nice combination of barrel aging and sweet chocolate notes.
2013-07-14;Pirkkala;2013-07-10;K-citymarket Pirkkala;Brewfist Terminal Pale Ale;Bottle 330ml;2014-04-30;L 3154;8;3;7;3;13;Hazy golden color, white head. Fruity hops, grape, sweet notes.
2013-07-15;Pirkkala;2013-07-14;K-citymarket Pirkkala;Malmgårdi Huvila Brown Ale;Bottle 500ml;2014-01-15;;6;3;6;3;11;Hazy brown, khaki head. Malt, grain, bread. Quite rough.
2013-07-17;Pirkkala;2013-07-17;Alko Koivistonkylä;Saku Taurus;Bottle 500ml;2013-10-23;;4;2;4;2;9;clear Yellow, white head. Malt, Grain, alcohol.
2013-07-17;Pub Kultainen Apina;;;La Trappe Isid’or;Bottle 330ml;2015-03-31;;7;3;7;3;14;Hazy Copper, white head. Dark fruits, yeast, caramel, spices. Medium palate, High carbonation
2013-07-17;Pub Kultainen Apina;;;Pyynikin Käsityöläispanimo Isoportteri;Bottle 330ml;2014-07-31;;7;4;8;3;15;Dark Brown, khaki head, roasted malt, Chocolate. Smooth and Sweet palate. Top Five finnish Porter.
2013-07-19;Gastropub Tuulensuu;;;De la Senne Brussels Calling;Bottle 330ml;;;7;3;7;3;13;Clear Yellow, white head, malt, yeast, Grass, citrus,Soap.
2013-07-19;Gastropub Tuulensuu;;;De la Senne Jambe-de-Bois;Bottle 330ml;;;6;3;6;3;12;hazy Yellow, white head, fruits, yeast, caramel malt, sweetness. Disappointment. 
2013-07-19;Gastropub Tuulensuu;;;Duysters Tuverbol (2012);Bottle 375ml;;;6;3;7;3;13;hazy Yellow, off white head, mild sourness, citrus, High carbonation. High alc percentage is Totally hidden. 
2013-07-19;Gastropub Tuulensuu;;;Millevertus La Mac Vertus;Bottle 330ml;2014-01-31;;8;3;8;3;14;Dark Brown, khaki head, mild roastiness, Chocolate, caramel. Full for low abw.
2013-07-19;Gastropub Tuulensuu;;;Viven Imperial IPA;Bottle 330ml;2014-09-27;;8;3;7;3;14;Clear Amber color, off white head. Fruits, floral Notes,hops, Grape.
2013-07-19;Pirkkala;2013-07-14;Lidl Pirkkala;Samuel Adams Boston Lager;Bottle 355ml;2014-03-31;;8;3;7;3;13;Clear copper, off white head. Malt, caramel, toffee, fruits. 
2013-07-19;Pirkkala;2013-07-17;Alko Koivistonkylä;Schmucker Rosébock;Bottle 500ml;2014-05-02;;6;3;6;3;11;Clear Copper color,off white head. Malt, fruits, alcohol.
2013-07-23;Gastropub Tuulensuu;;;De Dochter van de Korenaar Extase;Bottle 330ml;2014-04-30;;8;4;7;3;14;Hazy Orange off white head. Grape, floral hops, alcohol, malt, Tropical fruits.
2013-07-23;Gastropub Tuulensuu;;;De Kale Ridders Tumulus Nera;Bottle 330ml;2014-10-11;;8;4;8;3;14;Black, Tan head, roasted malt, chocolate, caramel. , Medium Body,Nice smooth mouthfeel.
2013-07-23;Gastropub Tuulensuu;;;Struise / Three Floyds Shark Pants;Bottle 330ml;2014-11-30;;7;3;7;3;14;Orange, Thin off white head, alcohol, resin, hops, Tropical fruits
2013-07-23;Gastropub Tuulensuu;;;Triporteur From Heaven;Bottle 330ml;2015-03-12;;7;3;7;3;14;hazy Golden color, white head. Belgian yeast, fruits, hops. Medium Body, High carbo. Nice refreshing brew.
2013-07-24;Pirkkala;2013-07-24;Fröökynän Herkku;Bryggeri Helsinki Aleksanteri Brown Ale;Bottle 330ml;2013-09-30;;7;3;6;3;12;clear mahogny, disappearing off white head, Bread, toffee, malt. Quite much Like British bitters.
2013-07-24;Pirkkala;2013-07-24;Fröökynän Herkku;Pyynikin Käsityöläispanimo Simo Vehnäolut;Bottle 330ml;2013-12-31;;8;3;6;3;12;hazy Yellow, disappearing white head, citrus, yeast. Flawor is wheat, yeast. Too flat.
2013-07-25;Pirkkala;2013-07-24;Fröökynän Herkku;Pyynikin Käsityöläispanimo Pikkuportteri;Bottle 330ml;2013-12-31;;8;3;8;3;14;Black, thin khaki head. Roasted malt, chocolate, caramel, coffee, Really good for such a low abv.
2013-07-25;Pub Kultainen Apina;;;Beer Hunters Mufloni Pale Ale;Draft;;;7;4;7;3;14;Hazy orange, thick white head. Pine, grape, hops, tropical fruits. Bitter finnish. Bit thin body.
